baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Treatment,OTU,day,tissue,level
10.21783873588534,1.6464734230935498,0.708660666106977,2.7156473532596705,0.0066146333410403895,0.04858578017117592,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,"Enriched in ""Feed""",Otu00157,7,Feces,OTU
15.940475116222302,1.7475514962105203,0.6118203476859646,2.7934403314659457,0.005215064917440778,0.04351182722953995,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_Incertae_Sedis,uncultured,"Enriched in ""Feed""",Otu00077,7,Feces,OTU
12.258248942592175,1.7543163774999084,0.6210823113117568,2.6699940140856797,0.007585259919147977,0.049981444824385775,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,NA,"Enriched in ""Feed""",Otu00276,7,Feces,OTU
523.5251235970277,1.784889705309052,0.6201482009111718,2.939391888221636,0.003288569767770727,0.03677218922143631,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,"Enriched in ""Feed""",Otu00005,7,Feces,OTU
128.8630505095211,1.8157079047597384,0.6124736246529853,2.95083670476826,0.003169144163324901,0.036544193633340265,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema_2,"Enriched in ""Feed""",Otu00040,7,Feces,OTU
4.020841380301267,1.8743903312661834,0.6747602169715573,2.919064546146642,0.0035108352059321024,0.03701423402825559,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,NA,"Enriched in ""Feed""",Otu00497,7,Feces,OTU
4.6402476528183385,1.9052139055983226,0.7762677346364992,3.223830562962747,0.0012648821667052116,0.03998973619352631,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,"Enriched in ""Inject""",Otu00483,7,Feces,OTU
7.209162911478643,1.993323114933598,0.6035970070555716,3.2995629444849706,9.683550875862581e-4,0.020885577261698093,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_6,"Enriched in ""Feed""",Otu00328,7,Feces,OTU
10.013830652292565,2.022297354612164,0.7545714769258739,3.088083481085123,0.002014518715534324,0.02973429624128662,Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,NA,"Enriched in ""Feed""",Otu00338,7,Feces,OTU
11.64033819903281,2.042392176332384,0.7958939723247519,2.757373369534531,0.005826777691836264,0.04574640358058684,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,"Enriched in ""Feed""",Otu00080,7,Feces,OTU
