tetG_F_507_Rep2,,,32.11946,31.88215,34.47615,,,,,,,,,32.51558,,,,,,31.1259,,,,34.1899,,33.03135,,33.86002,,,,,33.62374,,,34.8683,,,,,,,,33.72066,,34.68151,,29.77198,32.34393,34.58465,33.31744,,,
intl2_338_Rep1,32.714,,23.99257,31.16296,,28.59166,,,34.05454,,,,,,,,,31.63898,,31.9947,,30.92805,,32.80026,,28.47212,,,34.4583,,,,,29.00235,33.25433,,,,26.10905,33.48351,,,,,,,,,30.14609,28.55271,,,,
tetB_181_Rep1,16.65519,16.64215,12.7563,25.47437,,27.40742,,,,,,29.01772,27.34655,29.51964,,28.53826,,24.22598,,,,17.09784,27.9143,25.04561,32.10043,,27.6965,16.17146,,,29.21691,22.98179,,,,,29.59375,,30.21935,28.72442,,27.62888,,24.19209,,,27.67276,,25.52997,25.79643,28.44603,30.32142,18.50095,30.12329
blaROB_41_Rep1,,,,26.62504,,34.26173,29.55996,,,29.50905,,,28.68024,,,29.61324,,24.87529,,,,,27.24208,25.4267,,,27.19846,,31.3676,,,,,28.93358,,,27.37088,,,,,,28.44769,27.55695,,,28.9603,,,26.62804,,,,
blaROB_41_Rep2,,,,28.30595,,28.31654,,,,28.75128,,,28.16286,,,27.71313,,25.15551,29.2717,28.41149,,,,25.80314,30.82094,,25.73399,,,,27.83787,,,31.34923,,,,29.6301,,29.20061,,,28.23537,27.89771,,,26.83231,30.33184,28.48715,24.98763,,,,
tnpA_206_Rep2,31.525,28.63143,24.6428,27.28983,25.66301,24.31339,26.01342,,29.43914,33.5717,25.61537,28.62321,26.49972,29.98189,27.86757,30.26179,,25.77676,30.76127,30.84615,30.85581,24.74054,28.01022,27.89409,31.60012,21.19422,20.64352,27.26337,,28.75454,29.95487,27.26063,28.09449,29.82591,26.82098,28.18756,28.65431,25.88724,26.25814,28.86805,,28.39185,29.54061,24.30396,,,,,29.75441,28.74931,,28.50185,30.72936,28.49892
tnpA_206_Rep1,28.9851,28.7024,27.32452,26.49895,23.15623,23.14576,27.85221,,29.5803,30.23073,28.96837,26.96778,27.93462,,,,,26.54138,30.43274,,,26.05764,,31.7413,,21.70206,21.59961,27.56368,31.30533,29.90447,28.20109,27.29801,29.5262,33.69951,25.93766,29.73074,32.11153,26.96162,25.86998,,,27.91964,28.57967,24.86228,30.26247,,,,28.20517,,,28.16721,31.45129,29.0439
ISEcp1_1550_Rep2,,18.52283,31.99052,,,,,,,,,,,,,,,,,,,23.41403,,,,,,22.97572,,,,25.53821,,,,,,,18.22181,,,,,,,,,,,,,,21.82394,
ISEcp1_1550_Rep1,,16.16602,,,,,,,,,,,,,,,,,,,,24.74502,,,,,,23.59414,,,,28.60851,,,,,,,19.20986,,,,,,,,,,,,,33.62207,23.73772,
oqxA_1577_Rep2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncP_oriT_342_Rep2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncP_oriT_342_Rep1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oqxA_1577_Rep1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
